tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media,text_cleaned,text_length,word_count,urls_count,hashtags_count,mentions_count,media_count,date,hour,day_of_week,total_engagement,cleaned_text,neg_score,neu_score,pos_score,compound_score,sentiment
283563534250565632,@kuagelo @aubzome yung sabi mo. excuse me.. 'namin' hahaha merry christmas po kuagelo!,2012-12-25 13:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],yung sabi mo. excuse me.. 'namin' hahaha merry christmas po kuagelo!,68,11,0,0,0,0,2012-12-25,13,Tuesday,0,yung sabi mo excuse me namin hahaha merry christmas po kuagelo,0.189,0.368,0.442,0.5859,positive
282808741101965312,@kuagelo  @aubzome nakakainis to si kuagelo.walang pakisama.,2012-12-23 11:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],nakakainis to si kuagelo.walang pakisama.,41,5,0,0,0,0,2012-12-23,11,Sunday,0,nakakainis to si kuagelowalang pakisama,0.0,1.0,0.0,0.0,neutral
282155573691174913,@aubzome @markschist wow ha.. :p,2012-12-21 16:08:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],wow ha.. p,10,3,0,0,0,0,2012-12-21,16,Friday,1,wow ha p,0.0,0.0,1.0,0.7351,positive
278918713028276224,@kuagelo Hindi ka na nagreply. anyway. your call. gnyt,2012-12-12 17:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hindi ka na nagreply. anyway. your call. gnyt,45,8,0,0,0,0,2012-12-12,17,Wednesday,0,hindi ka na nagreply anyway your call gnyt,0.0,1.0,0.0,0.0,neutral
270044028622491648,@aubzome @kuagelo HAHA tingnan natin ang galing mo..kung magiging elite programmer ka na rin ba katulad namin..HAHAHA :),2012-11-18 06:01:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],haha tingnan natin ang galing mo..kung magiging elite programmer ka na rin ba katulad namin..hahaha,99,15,0,0,0,0,2012-11-18,6,Sunday,0,haha tingnan natin ang galing mokung magiging elite programmer ka na rin ba katulad naminhahaha,0.0,0.824,0.176,0.4588,positive
266519324481687553,wala nang natuloy na plano. #ewankosainyo,2012-11-08 12:35:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#ewankosainyo""]",[],[],wala nang natuloy na plano. ewankosainyo,40,6,0,1,0,0,2012-11-08,12,Thursday,0,wala nang natuloy na plano ewankosainyo,0.0,1.0,0.0,0.0,neutral
263610621189296130,"@kuagelo Kuya gelo! Are you proud of me?? pwede na ko programmer! 
Graduate na rin po ako!!:))",2012-10-31 11:57:00,hr,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya gelo! are you proud of me?? pwede na ko programmer! graduate na rin po ako!!,81,16,0,0,0,0,2012-10-31,11,Wednesday,0,kuya gelo are you proud of me pwede na ko programmer graduate na rin po ako,0.174,0.676,0.15,-0.128,negative
261841355762978816,@kuagelo HAHA di pa kuya! gusto ko lang sabihin na nung may sakit ka. I worked hard. real hard.,2012-10-26 14:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],haha di pa kuya! gusto ko lang sabihin na nung may sakit ka. i worked hard. real hard.,86,18,0,0,0,0,2012-10-26,14,Friday,0,haha di pa kuya gusto ko lang sabihin na nung may sakit ka i worked hard real hard,0.141,0.707,0.152,0.296,positive
260640546261975040,@kuagelo Imma tell you pala I got 80 and 95 for my MP1 and MP2 e.hahaha,2012-10-23 07:15:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],imma tell you pala i got 80 and 95 for my mp1 and mp2 e.hahaha,62,15,0,0,0,0,2012-10-23,7,Tuesday,0,imma tell you pala i got and for my mp and mp ehahaha,0.0,1.0,0.0,0.0,neutral
260025033794134016,@kuagelo kuya gelo!,2012-10-21 14:29:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya gelo!,10,2,0,0,0,0,2012-10-21,14,Sunday,0,kuya gelo,0.0,1.0,0.0,0.0,neutral
257334062438547456,@aubzome wow.congrats aubs!!,2012-10-14 04:16:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wow.congrats aubs!!,19,2,0,0,0,0,2012-10-14,4,Sunday,0,wowcongrats aubs,0.0,1.0,0.0,0.0,neutral
252407336847687680,"@aubzome Sorry.,:(",2012-09-30 13:59:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"sorry.,",7,1,0,0,0,0,2012-09-30,13,Sunday,0,sorry,1.0,0.0,0.0,-0.0772,negative
252290432753614848,@kuagelo Ok ka na kuyagelo?,2012-09-30 06:15:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ok ka na kuyagelo?,18,4,0,0,0,0,2012-09-30,6,Sunday,0,ok ka na kuyagelo,0.0,0.577,0.423,0.296,positive
249880940208324608,"ate @aubzome wag na u manood, mahal pala yung tix e..",2012-09-23 14:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"ate wag na u manood, mahal pala yung tix e..",44,10,0,0,0,0,2012-09-23,14,Sunday,0,ate wag na u manood mahal pala yung tix e,0.146,0.854,0.0,-0.0516,negative
249867311736053760,ate @thebaYANI !,2012-09-23 13:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ate !,5,2,0,0,0,0,2012-09-23,13,Sunday,0,ate,0.0,1.0,0.0,0.0,neutral
249412846000160768,@aubzome grabe tong mambash. hinay hinay lang ate..:),2012-09-22 07:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],grabe tong mambash. hinay hinay lang ate..,42,7,0,0,0,0,2012-09-22,7,Saturday,0,grabe tong mambash hinay hinay lang ate,0.0,1.0,0.0,0.0,neutral
249368038330228737,@aubzome our well deserved sleep.:),2012-09-22 04:42:00,nl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],our well deserved sleep.,24,4,0,0,0,0,2012-09-22,4,Saturday,0,our well deserved sleep,0.0,0.588,0.412,0.2732,positive
249180698978709504,@aubzome hahahaha,2012-09-21 16:18:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahaha,8,1,0,0,0,0,2012-09-21,16,Friday,0,hahahaha,0.0,1.0,0.0,0.0,neutral
249100075173822464,@aubzome anmeron?,2012-09-21 10:57:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],anmeron?,8,1,0,0,0,0,2012-09-21,10,Friday,0,anmeron,0.0,1.0,0.0,0.0,neutral
248987991589130240,@aubzome @churchilgermain stress na ba mga teh? APIR!!,2012-09-21 03:32:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],stress na ba mga teh? apir!!,28,6,0,0,0,0,2012-09-21,3,Friday,1,stress na ba mga teh apir,0.359,0.641,0.0,-0.4215,negative
247321759764852737,Mahal ko lang talaga si Sarah G kaya ako natutuwa. pero di na nakakatuwa ang Sarah G Live.:(,2012-09-16 13:11:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],mahal ko lang talaga si sarah g kaya ako natutuwa. pero di na nakakatuwa ang sarah g live.,90,18,0,0,0,0,2012-09-16,13,Sunday,0,mahal ko lang talaga si sarah g kaya ako natutuwa pero di na nakakatuwa ang sarah g live,0.0,1.0,0.0,0.0,neutral
247162223733137409,:( SOS!!!!,2012-09-16 02:37:00,de,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],sos!!!!,7,1,0,0,0,0,2012-09-16,2,Sunday,0,sos,0.0,1.0,0.0,0.0,neutral
245172219217596417,bahala na si batman.,2012-09-10 14:49:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],bahala na si batman.,20,4,0,0,0,0,2012-09-10,14,Monday,1,bahala na si batman,0.0,1.0,0.0,0.0,neutral
244670020611891200,This day when I realized that happy endings are for dreamers.,2012-09-09 05:34:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],this day when i realized that happy endings are for dreamers.,61,11,0,0,0,0,2012-09-09,5,Sunday,0,this day when i realized that happy endings are for dreamers,0.0,0.709,0.291,0.5719,positive
244662205000335360,Boom! Ang talino mo talaga Mia!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!^_^,2012-09-09 05:03:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],boom! ang talino mo talaga mia!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,63,6,0,0,0,0,2012-09-09,5,Sunday,0,boom ang talino mo talaga mia,0.306,0.694,0.0,-0.296,negative
242427146381950976,ate @aubzome !whazzap?? morning!!!,2012-09-03 01:01:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],ate !whazzap?? morning!!!,25,3,0,0,0,0,2012-09-03,1,Monday,1,ate whazzap morning,0.0,1.0,0.0,0.0,neutral
242426841200209921,love ko si @markschist! hahaha :p morning buddy!,2012-09-03 01:00:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],love ko si ! hahaha p morning buddy!,36,8,0,0,0,0,2012-09-03,1,Monday,0,love ko si hahaha p morning buddy,0.0,0.339,0.661,0.8316,positive
241886675544993792,@kuagelo bakit mo sinunog kuya? yaw mo na?,2012-09-01 13:14:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],bakit mo sinunog kuya? yaw mo na?,33,7,0,0,0,0,2012-09-01,13,Saturday,0,bakit mo sinunog kuya yaw mo na,0.0,1.0,0.0,0.0,neutral
241867150804021248,@kuagelo Nge.kuya.di mo pa nasisend.Magsastart pa lang ako,2012-09-01 11:56:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],nge.kuya.di mo pa nasisend.magsastart pa lang ako,49,7,0,0,0,0,2012-09-01,11,Saturday,0,ngekuyadi mo pa nasisendmagsastart pa lang ako,0.0,1.0,0.0,0.0,neutral
240492116973858817,@aubzome @juli0v Ano bah? Nakakairitah.#whatsupwiththat,2012-08-28 16:52:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#whatsupwiththat""]",[],[],ano bah? nakakairitah.whatsupwiththat,37,3,0,1,0,0,2012-08-28,16,Tuesday,0,ano bah nakakairitahwhatsupwiththat,0.0,1.0,0.0,0.0,neutral
240474289529290752,@aubzome kaya pala tahimik kanina. Nage-enjoy. Judging you!!!,2012-08-28 15:41:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kaya pala tahimik kanina. nage-enjoy. judging you!!!,52,7,0,0,0,0,2012-08-28,15,Tuesday,0,kaya pala tahimik kanina nageenjoy judging you,0.0,1.0,0.0,0.0,neutral
240462615778844672,Di ko na magets 'tong kinocode ko. ^_^ Pero malalaman ko rin 'to. Dahil magaling ako! \m/,2012-08-28 14:55:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],di ko na magets 'tong kinocode ko. pero malalaman ko rin 'to. dahil magaling ako! m,83,16,0,0,0,0,2012-08-28,14,Tuesday,0,di ko na magets tong kinocode ko pero malalaman ko rin to dahil magaling ako m,0.0,1.0,0.0,0.0,neutral
240450011152912384,@kuagelo sabi ko kaya most days ayaw mo palampasin! :p,2012-08-28 14:05:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],sabi ko kaya most days ayaw mo palampasin! p,44,9,0,0,0,0,2012-08-28,14,Tuesday,0,sabi ko kaya most days ayaw mo palampasin p,0.0,1.0,0.0,0.0,neutral
240444616225206272,@kuagelo hahaha most days you don't,2012-08-28 13:43:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahaha most days you don't,26,5,0,0,0,0,2012-08-28,13,Tuesday,0,hahaha most days you dont,0.0,0.526,0.474,0.5574,positive
240393557184225280,@aubzome wow english. Haha,2012-08-28 10:21:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wow english. haha,17,3,0,0,0,0,2012-08-28,10,Tuesday,0,wow english haha,0.0,0.128,0.872,0.7783,positive
239887655750488065,@kuagelo hahaha. :p joke lang koia. yaya mode?,2012-08-27 00:50:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahaha. p joke lang koia. yaya mode?,36,7,0,0,0,0,2012-08-27,0,Monday,0,hahaha p joke lang koia yaya mode,0.0,0.408,0.592,0.7003,positive
239885184529481729,@kuagelo tsktsk gusto mo na naman matouch kuya gel.. :p,2012-08-27 00:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],tsktsk gusto mo na naman matouch kuya gel.. p,45,9,0,0,0,0,2012-08-27,0,Monday,0,tsktsk gusto mo na naman matouch kuya gel p,0.0,1.0,0.0,0.0,neutral
239342845872459776,@aubzome aubs!!!!!!!!!!!!,2012-08-25 12:45:00,fr,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],aubs!!!!!!!!!!!!,16,1,0,0,0,0,2012-08-25,12,Saturday,0,aubs,0.0,1.0,0.0,0.0,neutral
239300677946441730,@kuagelo kuya.. pano mo po nahipan yung ulo mo? hmm amazing.,2012-08-25 09:58:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya.. pano mo po nahipan yung ulo mo? hmm amazing.,51,10,0,0,0,0,2012-08-25,9,Saturday,0,kuya pano mo po nahipan yung ulo mo hmm amazing,0.234,0.519,0.247,0.0516,positive
239281486510051329,@aubzome Ayoko. I have classmates kasi. haha,2012-08-25 08:42:00,et,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ayoko. i have classmates kasi. haha,35,6,0,0,0,0,2012-08-25,8,Saturday,0,ayoko i have classmates kasi haha,0.0,0.571,0.429,0.4588,positive
239276557145870336,@aubzome wag ka na sumama.gusto kong mapagisa sa bday ko~! lol,2012-08-25 08:22:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wag ka na sumama.gusto kong mapagisa sa bday ko! lol,52,10,0,0,0,0,2012-08-25,8,Saturday,0,wag ka na sumamagusto kong mapagisa sa bday ko lol,0.1,0.667,0.233,0.3818,positive
239264343118725120,@aubzome LOL :p Ayoko nga! wala akong pangfield trip pag lumabas ako ngayon.haha,2012-08-25 07:33:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],lol p ayoko nga! wala akong pangfield trip pag lumabas ako ngayon.haha,70,12,0,0,0,0,2012-08-25,7,Saturday,0,lol p ayoko nga wala akong pangfield trip pag lumabas ako ngayonhaha,0.0,0.781,0.219,0.4215,positive
239261985097789440,@aubzome hahahaha :p wag kang BI! I have net din e.. ^_^,2012-08-25 07:24:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahaha p wag kang bi! i have net din e..,42,10,0,0,0,0,2012-08-25,7,Saturday,0,hahahaha p wag kang bi i have net din e,0.167,0.833,0.0,-0.0516,negative
239260808050257920,@aubzome HAHAHA :p,2012-08-25 07:19:00,sk,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahaha p,8,2,0,0,0,0,2012-08-25,7,Saturday,0,hahaha p,0.0,0.0,1.0,0.5574,positive
238743875039158272,@kuagelo Paalis ka na ng inyong bahay? Ingat!morning!,2012-08-23 21:05:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],paalis ka na ng inyong bahay? ingat!morning!,44,7,0,0,0,0,2012-08-23,21,Thursday,0,paalis ka na ng inyong bahay ingatmorning,0.0,1.0,0.0,0.0,neutral
238743660106219520,morning @markschist! punta ka na!,2012-08-23 21:04:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],morning ! punta ka na!,22,5,0,0,0,0,2012-08-23,21,Thursday,1,morning punta ka na,0.0,1.0,0.0,0.0,neutral
238743550274179072,@aubzome morning ate!,2012-08-23 21:04:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],morning ate!,12,2,0,0,0,0,2012-08-23,21,Thursday,0,morning ate,0.0,1.0,0.0,0.0,neutral
238522753920147456,@aubzome wag kang abusado!hahaha LOL pwede rin.,2012-08-23 06:27:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wag kang abusado!hahaha lol pwede rin.,38,6,0,0,0,0,2012-08-23,6,Thursday,0,wag kang abusadohahaha lol pwede rin,0.15,0.5,0.35,0.3818,positive
238506728784814081,@aubzome @thebaYANI @markschist @kuagelo HAHAHAHAHA ang hopeless neto. Di kita sasamahan sa malamig na gabi kung hindi kita labs!haha,2012-08-23 05:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahahaha ang hopeless neto. di kita sasamahan sa malamig na gabi kung hindi kita labs!haha,92,15,0,0,0,0,2012-08-23,5,Thursday,0,hahahahaha ang hopeless neto di kita sasamahan sa malamig na gabi kung hindi kita labshaha,0.176,0.824,0.0,-0.4588,negative
238504217927626752,I <3 my friends. @thebaYANI @aubzome @markschist @kuagelo,2012-08-23 05:13:00,en,36f111be52d9886c,1,0,0,False,,False,False,[],[],[],[],i 3 my friends.,15,4,0,0,0,0,2012-08-23,5,Thursday,1,i my friends,0.0,0.244,0.756,0.4767,positive
238504056690200576,@aubzome Alumni. haha benta. :p kung sa org yan.baka mapagkamalan ka pang isa sa founders. :p,2012-08-23 05:12:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],alumni. haha benta. p kung sa org yan.baka mapagkamalan ka pang isa sa founders. p,82,15,0,0,0,0,2012-08-23,5,Thursday,0,alumni haha benta p kung sa org yanbaka mapagkamalan ka pang isa sa founders p,0.0,0.8,0.2,0.4588,positive
238503839534305280,@kuagelo mahirap yan.. haha sa'yo.:p,2012-08-23 05:12:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],mahirap yan.. haha sa'yo.p,26,4,0,0,0,0,2012-08-23,5,Thursday,0,mahirap yan haha sayop,0.0,0.5,0.5,0.4588,positive
238289535434387457,Ang kyut ko!!! Shet! Shet! Shet! Shet!,2012-08-22 15:00:00,sq,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ang kyut ko!!! shet! shet! shet! shet!,38,7,0,0,0,0,2012-08-22,15,Wednesday,0,ang kyut ko shet shet shet shet,0.0,1.0,0.0,0.0,neutral
237752813176889344,RIP Sec Robredo,2012-08-21 03:27:00,es,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],rip sec robredo,15,3,0,0,0,0,2012-08-21,3,Tuesday,0,rip sec robredo,0.0,1.0,0.0,0.0,neutral
237725795446050816,@kuagelo Official na ba? san mo nakitang news kuya?,2012-08-21 01:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],official na ba? san mo nakitang news kuya?,42,8,0,0,0,0,2012-08-21,1,Tuesday,0,official na ba san mo nakitang news kuya,0.0,1.0,0.0,0.0,neutral
237709257758371840,@kuagelo Where are you kuya gelo?,2012-08-21 00:34:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],where are you kuya gelo?,24,5,0,0,0,0,2012-08-21,0,Tuesday,0,where are you kuya gelo,0.0,1.0,0.0,0.0,neutral
237431102078328832,@aubzome patulog pa lang ako..haha 4 na ko punta dyan teaubs! waits for me.:),2012-08-20 06:09:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],patulog pa lang ako..haha 4 na ko punta dyan teaubs! waits for me.,66,13,0,0,0,0,2012-08-20,6,Monday,0,patulog pa lang akohaha na ko punta dyan teaubs waits for me,0.0,1.0,0.0,0.0,neutral
236814294539436032,Let us continue praying for Sec Robredo's safety.,2012-08-18 13:18:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],let us continue praying for sec robredo's safety.,49,8,0,0,0,0,2012-08-18,13,Saturday,0,let us continue praying for sec robredos safety,0.0,0.531,0.469,0.6486,positive
235849300834390016,@aubzome @nakiTheGrappler @thebaYANI haynako. mga walang pag-ibig. buti pa kami ni ate yani..may lovelife.HAHAHAHAHAHA,2012-08-15 21:23:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],haynako. mga walang pag-ibig. buti pa kami ni ate yani..may lovelife.hahahahahaha,81,11,0,0,0,0,2012-08-15,21,Wednesday,1,haynako mga walang pagibig buti pa kami ni ate yanimay lovelifehahahahahaha,0.0,1.0,0.0,0.0,neutral
235020329959952384,Sometimes you don't get what you want because life has something better waiting for you.,2012-08-13 14:29:00,en,36f111be52d9886c,0,57,0,False,,True,False,[],[],[],[],sometimes you don't get what you want because life has something better waiting for you.,88,15,0,0,0,0,2012-08-13,14,Monday,57,sometimes you dont get what you want because life has something better waiting for you,0.0,0.756,0.244,0.4939,positive
234723476915777536,@aubzome hahahaha ^_^ nafish ka naman.ahihihi,2012-08-12 18:50:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahaha nafish ka naman.ahihihi,32,4,0,0,0,0,2012-08-12,18,Sunday,0,hahahaha nafish ka namanahihihi,0.0,1.0,0.0,0.0,neutral
234722727829843968,@aubzome hahaha. sobrang defensive ko lang. haha pordat. ayoko na pakinggan. :p,2012-08-12 18:47:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahaha. sobrang defensive ko lang. haha pordat. ayoko na pakinggan. p,69,11,0,0,0,0,2012-08-12,18,Sunday,0,hahaha sobrang defensive ko lang haha pordat ayoko na pakinggan p,0.0,0.476,0.524,0.7717,positive
234720853928050689,@aubzome hang arte. hano daw? ^_^ Nakita mo lang si ano may mga ganito ka ng status.. nako,2012-08-12 18:39:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hang arte. hano daw? nakita mo lang si ano may mga ganito ka ng status.. nako,77,16,0,0,0,0,2012-08-12,18,Sunday,0,hang arte hano daw nakita mo lang si ano may mga ganito ka ng status nako,0.0,1.0,0.0,0.0,neutral
234558213721317376,@aubzome hala.. kinaila ako. LOOL laughing out out loud.hahah,2012-08-12 07:53:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hala.. kinaila ako. lool laughing out out loud.hahah,52,8,0,0,0,0,2012-08-12,7,Sunday,0,hala kinaila ako lool laughing out out loudhahah,0.0,0.686,0.314,0.4939,positive
234357912796004352,@aubzome haha I know what you did last night!:p,2012-08-11 18:37:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],haha i know what you did last night!p,37,8,0,0,0,0,2012-08-11,18,Saturday,0,haha i know what you did last nightp,0.0,0.667,0.333,0.4588,positive
234200319146459138,@kuagelo penge po. ^_^,2012-08-11 08:11:00,no,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],penge po.,9,2,0,0,0,0,2012-08-11,8,Saturday,0,penge po,0.783,0.217,0.0,-0.5574,negative
232098079304720384,@aubzome HAHAHAHA.. napaIloveyou ka rin ba dati? Nyahahahaha,2012-08-05 12:57:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahaha.. napailoveyou ka rin ba dati? nyahahahaha,51,7,0,0,0,0,2012-08-05,12,Sunday,0,hahahaha napailoveyou ka rin ba dati nyahahahaha,0.0,1.0,0.0,0.0,neutral
230322014412492801,@kuagelo hokay kokey:p,2012-07-31 15:20:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hokay kokeyp,12,2,0,0,0,0,2012-07-31,15,Tuesday,0,hokay kokeyp,0.0,1.0,0.0,0.0,neutral
230318068281249792,@kuagelo ^_^ hindi ka dalawa.malaki ka lang!,2012-07-31 15:04:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hindi ka dalawa.malaki ka lang!,31,5,0,0,0,0,2012-07-31,15,Tuesday,0,hindi ka dalawamalaki ka lang,0.0,1.0,0.0,0.0,neutral
230317576482332673,@kuagelo so nasan na?,2012-07-31 15:02:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],so nasan na?,12,3,0,0,0,0,2012-07-31,15,Tuesday,0,so nasan na,0.0,1.0,0.0,0.0,neutral
230313401623130112,@kuagelo ay.bakit  mo kausap sarili mo kuagelo? hmmm...,2012-07-31 14:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ay.bakit mo kausap sarili mo kuagelo? hmmm...,45,7,0,0,0,0,2012-07-31,14,Tuesday,0,aybakit mo kausap sarili mo kuagelo hmmm,0.0,1.0,0.0,0.0,neutral
227414266708369409,"@kuagelo kuya, gising pa u?",2012-07-23 14:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"kuya, gising pa u?",18,4,0,0,0,0,2012-07-23,14,Monday,0,kuya gising pa u,0.0,1.0,0.0,0.0,neutral
226300211855777792,wala kang trabaho bukas di ba? @kuagelo,2012-07-20 12:59:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wala kang trabaho bukas di ba?,30,6,0,0,0,0,2012-07-20,12,Friday,0,wala kang trabaho bukas di ba,0.0,1.0,0.0,0.0,neutral
225734051787599872,Today is the day!! @kuagelo! wcm ko!!!,2012-07-18 23:29:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],today is the day!! ! wcm ko!!!,30,7,0,0,0,0,2012-07-18,23,Wednesday,0,today is the day wcm ko,0.0,1.0,0.0,0.0,neutral
225560771441065984,"sawang sawa na kong magisa!:'( minsan,katulad ngayon, gusto ko rin ng kasama.",2012-07-18 12:00:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"sawang sawa na kong magisa!' minsan,katulad ngayon, gusto ko rin ng kasama.",75,12,0,0,0,0,2012-07-18,12,Wednesday,0,sawang sawa na kong magisa minsankatulad ngayon gusto ko rin ng kasama,0.0,1.0,0.0,0.0,neutral
225254770183639040,wala kasi akong pera pangbig and tasty mo. kaya di ako nagpapakita. miss ko si @markschist . ^_^,2012-07-17 15:44:00,tl,36f111be52d9886c,0,1,1,False,,False,False,[],[],[],[],wala kasi akong pera pangbig and tasty mo. kaya di ako nagpapakita. miss ko si .,80,16,0,0,0,0,2012-07-17,15,Tuesday,2,wala kasi akong pera pangbig and tasty mo kaya di ako nagpapakita miss ko si,0.103,0.897,0.0,-0.1531,negative
225247142502088704,@kuagelo Kuya! I so earn that Venti WCM!:)),2012-07-17 15:14:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya! i so earn that venti wcm!,31,7,0,0,0,0,2012-07-17,15,Tuesday,0,kuya i so earn that venti wcm,0.0,1.0,0.0,0.0,neutral
224458399897759746,wants to claim my free white chocolate mocha from @kuagelo :),2012-07-15 11:00:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wants to claim my free white chocolate mocha from,49,9,0,0,0,0,2012-07-15,11,Sunday,0,wants to claim my free white chocolate mocha from,0.0,0.708,0.292,0.5106,positive
223633092731084800,"No expectation. No direction. No love.
Just flirting. #JF",2012-07-13 04:20:00,en,36f111be52d9886c,1,1,2,False,,False,False,[],"[""#JF""]",[],[],no expectation. no direction. no love. just flirting. jf,56,9,0,1,0,0,2012-07-13,4,Friday,4,no expectation no direction no love just flirting jf,0.398,0.241,0.361,0.1027,positive
223577086609211393,Gagana ka today. :),2012-07-13 00:38:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],gagana ka today.,16,3,0,0,0,0,2012-07-13,0,Friday,0,gagana ka today,0.0,1.0,0.0,0.0,neutral
223435435454631937,Manlilibre ako kapag gumana ang bagong design ng thesis ko.:),2012-07-12 15:15:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],manlilibre ako kapag gumana ang bagong design ng thesis ko.,59,10,0,0,0,0,2012-07-12,15,Thursday,0,manlilibre ako kapag gumana ang bagong design ng thesis ko,0.0,1.0,0.0,0.0,neutral
