tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media
315142425461006337,I'm tired. I'm down. And I'm scared.,2013-03-22 16:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
315131266125144064,@aubzome hihihihihihihihihihi <3,2013-03-22 16:02:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
315129954004242433,@aubzome So inspired ka na niyan? :))),2013-03-22 15:56:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
315129521110151169,@aubzome nagbabago tayo ng usapan? HAHAHA,2013-03-22 15:55:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
315124779541753856,@aubzome coffee and karlo.hahahahaha:),2013-03-22 15:36:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
299893568586256384,@kuagelo you emo person! :p,2013-02-08 14:52:00,es,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
286649963461607425,@kuagelo Is this for something you're gonna buy kuagelo?,2013-01-03 01:47:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
286114598212468736,Forgive yourself and begin again. ^_^,2013-01-01 14:20:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
285780902146084864,@kuagelo wala po akong load. Happy New Year kuagelo!!!!!!! ^_^,2012-12-31 16:14:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
283563534250565632,@kuagelo @aubzome yung sabi mo. excuse me.. 'namin' hahaha merry christmas po kuagelo!,2012-12-25 13:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
282808741101965312,@kuagelo  @aubzome nakakainis to si kuagelo.walang pakisama.,2012-12-23 11:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
282155573691174913,@aubzome @markschist wow ha.. :p,2012-12-21 16:08:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
278918713028276224,@kuagelo Hindi ka na nagreply. anyway. your call. gnyt,2012-12-12 17:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
270044028622491648,@aubzome @kuagelo HAHA tingnan natin ang galing mo..kung magiging elite programmer ka na rin ba katulad namin..HAHAHA :),2012-11-18 06:01:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
266519324481687553,wala nang natuloy na plano. #ewankosainyo,2012-11-08 12:35:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#ewankosainyo""]",[],[]
263610621189296130,"@kuagelo Kuya gelo! Are you proud of me?? pwede na ko programmer! 
Graduate na rin po ako!!:))",2012-10-31 11:57:00,hr,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
